,screen_names,texts,dates,langs
1810,pinchapte,"Usa🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñones:… https://t.co/uNw4Skmjdc",2021-04-27 14:57:16,es
1811,Niabalaa,"Usa🤢para marcar lo que no comes

mostaza:
pepinillo:
cilantro: 
pizza con piña: 
sushi: 
brócoli:
champiñones: 
híg… https://t.co/52tsYYgUZF",2021-04-27 14:56:47,es
1812,bl_moguel,"usa 🤢 para marcar lo que no te gusta

mostaza: 
pepinillo: 
cilantro:
pizza con piña: 
sushi: 
brócoli: 
champiñone… https://t.co/yCBlKyGh9s",2021-04-27 14:54:26,es
1813,Waffle_kun631,"Usa Cara de náusea para marcar lo que no comes

Mostaza: 
Pepino:
Cilantro: 
Pizza con ananá: 🤢
Sushi: 🤢
Brócoli: 🤢… https://t.co/6js8Qgsork",2021-04-27 14:54:22,es
1814,mrcrowned20,"Usa🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña:
sushi: 
brócoli: 🤢
champiñones:… https://t.co/ymr3zr5N8d",2021-04-27 14:54:10,es
1815,JulianaruizVe,"Usa🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñones:… https://t.co/fr8CqyNUGL",2021-04-27 14:53:52,es
1816,MuttsitoMC,"@ImEntoYT Pensé que eran estilos secundario de la de tomate, taco y hamburguesa",2021-04-27 14:53:38,es
1817,creyriv,"@katizsche Usa 🤢 en lo que no comes

mostaza:
pepinillo: 
cilantro:
pizza con piña: 
sushi: 
brócoli:
champiñones:… https://t.co/dghKDT8BeA",2021-04-27 14:52:35,es
1818,iKNOCKMILA,"@only4itzy pollo hamburguesa fideo papas fritas DO IT LIKE ITZY

#MITM_MVTeaser2 #ITZY 
#있지 @ITZYofficial",2021-04-27 14:51:44,en
1819,BattipedeA,Lo antojada que estoy de una hamburguesa con cheddarrrrr,2021-04-27 14:50:21,es
1820,LaRedondeta,"#Oscars en la cocina 🧑‍🍳 

1) de carne frita
2)milanesa de carne
3)Mostaza
4)muzarella 
5) hamburguesa?
6) cualquie… https://t.co/qVp36ZP6Jc",2021-04-27 14:50:06,es
1821,comino_gomez,"Usa🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña:
sushi: 🤢
brócoli: 
champiñones:… https://t.co/qLgqk7FZ65",2021-04-27 14:49:40,es
1822,barrazab22,"Usa 🤢 para marcar lo que no comes

Mostaza:
Pepino: 
Cilantro: 🤢
Pizza con ananá: 🤢
Sushi: 🤢
Brócoli: 
Champiñones:… https://t.co/o0qQCUGj9E",2021-04-27 14:49:00,es
1823,LuisPobleteGal1,"@McDonalds_Cl
@SeremiSaludRM
@UberEats_Chile
@SeremiSaludRM
@SERNAC
@McDonalds_Cl
@SERNAC

Hace  varias semanas hic… https://t.co/qqjoERGfaU",2021-04-27 14:48:53,es
1824,bech0sie,quiero una hamburguesa,2021-04-27 14:48:35,es
1825,julioperez15,"Usa 🤢 en lo que no comes
mostaza:
pepinillo: 
cilantro:
pizza con piña: 
sushi: 
brócoli:
champiñones:🤢
hígado: 
ha… https://t.co/NFvWpJIuKm",2021-04-27 14:48:28,es
1826,pinksvoices,"@only4itzy hot dogs, pizza, tacos, hamburguesa, sopa 
DO IT LIKE ITZY
#MITM_MVTeaser2 
#ITZY #있지 @ITZYofficial",2021-04-27 14:47:55,en
1827,h_kartoffel,@ecd_ Se tendrá que comer una hamburguesa o un pollofre el marlaskon,2021-04-27 14:47:52,es
1828,ctrlslol,"@only4itzy Hamburguesa

DO IT LIKE ITZY
#MITM_MVTeaser2 
#ITZY #있지 @ITZYofficial",2021-04-27 14:47:41,en
1829,melindrx,"Usa🤢lo que no comes:

Mostaza:
Pepinillo:
Morcilla:🤢🤢
Cilantro:
Pizza con piña:
Sushi:
Brócoli:
Champiñones:
Hígado… https://t.co/KZQDNQD4Fj",2021-04-27 14:47:36,es
1830,Leidywudn,"@only4itzy Pizza ceviche hamburguesa tallarines pollo

DO IT LIKE ITZY
#MITM_MVTeaser2
#ITZY #있지 @ITZYofficial",2021-04-27 14:46:59,en
1831,javi_haashfan,"Mi compañero es como un viejo que se cuida como qi fuera a morir, le carga darse un gustito como comer pizza, hambu… https://t.co/RfYeY6amO1",2021-04-27 14:46:45,es
1832,befourxstill,"usa🤢para lo q no comes

mostaza:🤢
pepinillo: 
cilantro: 🤢
pizza con piña: 🤢
sushi:🤢 
brócoli: 
champiñones: 🤢
hígad… https://t.co/QZvb3CbcwS",2021-04-27 14:46:11,es
1833,itzyeop,"@only4itzy milanesa pollo asado pizza sopa hamburguesa 
DO IT LIKE ITZY
#MITM_MVTeaser2 #ITZY #있지 @ITZYofficial",2021-04-27 14:45:54,in
1834,yewonista,"@only4itzy hamburguesa uno dos tres cuatro
DO IT LIKE ITZY
#MITM_MVTeaser2 #ITZY 
#있지 
@ITZYofficial",2021-04-27 14:45:35,en
1835,melanieodar22,"@brenda_styles9 @jona_pvto La mayonesa si, mi hamburguesa no xd",2021-04-27 14:45:31,es
1836,2shinlvs,"@only4itzy Pizza, hamburguesa, sopa, tacos , quesadilla saa

DO IT LIKE ITZY
#MITM_MVTeaser2 #ITZY #있지 
@ITZYofficial",2021-04-27 14:45:13,en
1837,jinsphile,"@only4itzy pizza hot dogs hamburguesa papas tacos 

DO IT LIKE ITZY
#MITM_MVTeaser2
#ITZY #있지 @ITZYofficial",2021-04-27 14:45:02,en
1838,BobaHijueputaaa,"Usa🤢lo que no comes:

Mostaza:
Pepinillo:
Morcilla:🤢
Cilantro:
Pizza con piña:
Sushi:🥴
Brócoli:
Champiñones:
Hígado… https://t.co/oCP9yAbrCs",2021-04-27 14:45:00,es
1839,NitaVonDi,"Quiero algo bueno bonito barato para almorzar que no sea hamburguesa o perros, qué recomiendan ? *Caracas*",2021-04-27 14:44:34,es
1840,pollo_cool,"Ahorrar siempre será excelente idea, pero es mejor cuando ahorras con una #CoolAhorroBurger, una hamburguesa con ca… https://t.co/Tly8F9BGdD",2021-04-27 14:44:28,es
1841,Mary_Ained,Que antojos de una hamburguesa 🥺,2021-04-27 14:44:09,es
1842,horanfernett,"Uuuu hamburguesa creo

I vote #Louies for #BestFanArmy at the #iHeartAwards https://t.co/YGdNmBZDEL",2021-04-27 14:43:55,en
1843,Kazuftduki,"Usa Cara de náusea para marcar lo que no comes

Mostaza: 
Pepino:🤢
Cilantro: 
Pizza con ananá: 
Sushi: 
Brócoli: 
C… https://t.co/lxLyDDJVNJ",2021-04-27 14:43:49,es
1844,Winhonna,"@azucarbitter mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñones: 
hígado: 
hamburgues… https://t.co/DfV0xNIUKf",2021-04-27 14:43:19,es
1845,NahuelDagnone22,Mataria por una triple con cheddar y panceta de bon appetit por favor que hamburguesa 🤤,2021-04-27 14:42:10,es
1846,OlekUwU,"Un poco tarde @Hiperop pero, aquí tienes tu hamburguesa llena de mi trabajo para llegar a nivel 100 😃😉 https://t.co/Uts3zsdJuE",2021-04-27 14:41:55,es
1847,vidadb_,Subir 7 pisos en la Inspectoría del Trabajo hizo que bajara la pizza de ayer y la hamburguesa y las cervezas del fin de semana.,2021-04-27 14:41:49,es
1848,maaximunn,"@LaFhemme Yo tuve la primera cita con mi ex esposa en un Doggis, yo me tomé un café y ella la tremenda hamburguesa jajajajajjaja",2021-04-27 14:41:48,es
1849,amadanairam,Me encanta que le digan menú hamburguesa al ícono que suele ser del menú. Cada vez que lo escucho se me hace placentero.,2021-04-27 14:41:33,es
1850,Winter_TheGoat,"Usa Cara de náusea para marcar lo que no comes

Mostaza: 
Pepino:
Cilantro: 
Pizza con ananá: 🤢
Sushi: 
Brócoli: 
C… https://t.co/AJFVE8WFmn",2021-04-27 14:40:50,es
1851,T0uy4_,"usa🤢para lo q no comes
mostaza:🤢
pepinillo:🤢 
cilantro: 
pizza con piña: 🤢
sushi:no lo probe 
brócoli: en hamburgue… https://t.co/oD97lHc4V2",2021-04-27 14:40:07,es
1852,Seth_Kane,"Te odio con toda mi alma pandemia, no puedo ver a mis amigos o a mi novio tanto como yo quisiera, no puedo ir al ci… https://t.co/Cb8E9RWyD7",2021-04-27 14:39:13,es
1853,_ccandediaz,las ganas que tengo de comer una buena hamburguesa con papas xdiooos,2021-04-27 14:38:57,es
1854,_ameliaduran,"lo bueno que es quiero comer hamburguesa de lenteja, lo malo es que tengo que hacerlas yo y no se ni cocinar fideos hervidos",2021-04-27 14:38:28,es
1855,VzquezJenny,La mamá de mi novio me mando una hamburguesa y a él unos sándwiches y todavía no lo supera 😂😂😂😂😂,2021-04-27 14:38:21,es
1856,lucianofranchi7,Eres como hamburguesa callejera. Mugrosa pero sabrosa 🤤😂😂,2021-04-27 14:38:06,es
1857,alfajororeoo,@Oddsbodikins @k1o0o4 o cuando ven a alguien pobre que se da un minimo lujo y se enojan ????? como si una hamburgue… https://t.co/ZVM2IzEy2w,2021-04-27 14:37:56,es
1858,EEM0B0Y,"usa🤢para lo q no comes

mostaza:🤢
pepinillo: 
cilantro: 🤢
pizza con piña: 🤢
sushi:🤢 
brócoli: 
champiñones: 🤢
hígad… https://t.co/PfX3hjl4Ay",2021-04-27 14:36:38,es
1859,Claupax21,"@alexrockstargo2 Completos, aunque todos me maten jajjaja y tampoco hamburguesa.  😉",2021-04-27 14:36:07,es
1860,RodrigoMAlarcon,Yo Bembos una querer hamburguesa de,2021-04-27 14:35:49,es
1861,mybloodiswhisky,"@LethaIAsPoison Pienso lo mismo. A demás, el traje se le ve bien. 

——Dijo en un tono bromista, tomando un poco más… https://t.co/c5Aqm32xir",2021-04-27 14:35:49,es
1862,israel8aoficial,"No entiendo esto... ¿hamburguesa de plantas que sabe a carne? y es más costosa que la carne! No, no me cuadra https://t.co/6ikFBeY5zr",2021-04-27 14:34:39,es
1863,carlanoev,me sacará hoy bts algo a las 5 no sé unas patatas una hamburguesa,2021-04-27 14:33:16,es
1864,PaulMoncayo,@farii_losoya Prefiero un hotdog  que una hamburguesa jajajaja,2021-04-27 14:32:37,es
1865,krklhh,"Mostaza:🤢
Pepino:🤢
Cilantro:
Pizza con ananá:🤢
Sushi:🤢
Brócoli:
Champiñones:🤢
Hígado:🤢
Hamburguesa: 
Panchos: 
Acei… https://t.co/rTDrpLapJQ",2021-04-27 14:32:27,es
1866,JekaPuertas,"Buen día grupoooooooooo!!! Les quería comentar que estamos en luna llena de ESCORPIÓN. Es decir, mi signo, es decir… https://t.co/oGjNAK5ZgL",2021-04-27 14:31:32,es
1867,Tomorrow_No69,@Alex40668384 Me recordó al wey de buena hamburguesa XD,2021-04-27 14:31:29,es
1868,Kid_Morttyy,Ahh se me olvidó Edén hazard ya no fue por hamburguesa ya regreso,2021-04-27 14:31:27,es
1869,iVIKSH0U,"usa 🤢 para lo q no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi:🤢 
brócoli: 
champiñones: 
híg… https://t.co/zmBInFJODK",2021-04-27 14:30:50,es
1870,farii_losoya,@PaulMoncayo Hamburguesa*,2021-04-27 14:30:41,in
1871,iF0RK0ZUMEKENMA,"usa🤢para lo q no comes (este emoji😋es que si lo como)

mostaza:😋
pepinillo:😋
cilantro:😋
pizza con piña:😋
sushi:😋
br… https://t.co/ZJuuY4Bz44",2021-04-27 14:30:31,es
1872,manuelaacallee,"@Pochosaurus Entonces digamos que el mundo es una hamburguesa, ya ahorita la pido",2021-04-27 14:30:09,es
1873,GORITO_VZLA,"@LouiesGd - Pasticho 
- Pizza
- Hamburguesa
- Pabellón
- Carpaccio (creo que se escribe así)",2021-04-27 14:30:04,es
1874,V1CK_1990,"Por convivir...

Usa 🤢 para marcar lo que no comes

mostaza:🤢
pepinillo:
cilantro:
pizza con piña:
sushi:
brócoli:… https://t.co/rtQImFg8JP",2021-04-27 14:29:55,es
1875,Kid_Morttyy,Aaaa se me olivos hazard ya no fue por hamburguesa está de regreso,2021-04-27 14:28:54,es
1876,t0xicb_nes,Es valido una hamburguesa de desayuno,2021-04-27 14:28:39,es
1877,mmoran33,"@LeilaYLab usa 🤢 para marcar lo que no te gusta

mostaza:
pepinillo: 
cilantro:
pizza con piña: 
sushi: 
brócoli: B… https://t.co/1XvPsy1FIk",2021-04-27 14:27:56,es
1878,SaddSatori,"usa🤢para lo q no comes

mostaza:
pepinillo: 
pizza con piña: 
sushi:🤢 
brócoli: 🤢
champiñones: 🤢
hígado: 🤢
hamburgu… https://t.co/GZM0tgE4i6",2021-04-27 14:27:50,es
1879,bokuyomg,"usa🤢para lo q no comes

mostaza:
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi:🤢 
brócoli: 
champiñones: 
hígado:… https://t.co/ju2d8TPSLz",2021-04-27 14:27:26,es
1880,lucducatibcn,@x6tence @burgerking_es @SOKERCS @vaircus @PreSsCSGO_ @flowXcs @roGerzzcsgo @hadesscsgo @x6Community Quiero la cami… https://t.co/AhNKeeCB3v,2021-04-27 14:26:29,es
1881,efenelchatt,"Usa🤢para marcar lo que no comes

mostaza:
pepinillo:
cilantro: 
pizza con piña: 
sushi:
brócoli:
champiñones: 
híga… https://t.co/5NGSEfC0VU",2021-04-27 14:25:59,es
1882,Tsmugiwara,@Vecchito_ Stacker cuadruple &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; tu hamburguesa favorita,2021-04-27 14:25:54,es
1883,Kathme_10,"Usa🤢para marcar lo que no comes

mostaza:
pepinillo:
cilantro: 
pizza con piña: 
sushi: 
brócoli:
champiñones: 
híg… https://t.co/Dpb6VjZfXP",2021-04-27 14:25:45,es
1884,maria_fcn,Yo no puedo quedarme sola porque me da pereza cocinar y quiero almorzar hamburguesa 😂,2021-04-27 14:25:19,es
1885,igumigf,"usa 🤢 para lo que no comes

mostaza: 
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 🤢
sushi: 
brócoli: 
champiñones: 
hí… https://t.co/grvXJ2deyv",2021-04-27 14:24:58,es
1886,91RAINDROPS,@iREPWLLS91 hamburguesa I vote #Louies for #BestFanArmy at the #iHeartAwards,2021-04-27 14:24:40,en
1887,lxushit,"usa🤢para lo q no comes

mostaza:🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 🤢
sushi:🤢 
brócoli: 🤢
champiñones: 🤢
híg… https://t.co/WDnh6f3Au3",2021-04-27 14:24:03,es
1888,weeaasss,"usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñones… https://t.co/MpPERA5Ohd",2021-04-27 14:24:01,es
1889,unweasleymas,"Y comer una hamburguesa en Granny's 😂 mientras veo a Charming y a Snow decirse ""i'll Always find you"" 😂",2021-04-27 14:23:35,en
1890,NoSoyMephisto,"usa Cara de náusea para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli:… https://t.co/zAVhJjUlLF",2021-04-27 14:23:32,es
1891,cvalentinaarias,"Usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza:
sushi: 🤢
brócoli: 🤢
champiñones: 🤢
híg… https://t.co/fz8DlPLEpf",2021-04-27 14:22:54,es
1892,DLCD9812,"Usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo:🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñones… https://t.co/veIDARWalO",2021-04-27 14:22:48,es
1893,prttwnguk,@i2jxnnie HAMBURGUESA,2021-04-27 14:22:38,in
1894,aljndro_gb,"@petrogustavo Voy a ir a la oficina, salgo a las 5 voy a Colina, me como una gigantesca hamburguesa del Corral desp… https://t.co/599Ty7r9se",2021-04-27 14:22:31,es
1895,irxlouvier,"usa 🤢 para marcar lo que no comes

mostaza:
pepinillo:
cilantro: 
pizza con piña: 
sushi:
brócoli: 
champiñones:
hí… https://t.co/8hW6ewwSAu",2021-04-27 14:22:01,es
1896,guilleelbavaro,"Usa Cara de náusea para marcar lo que no comes.

Mostaza: 
Pepino:
Cilantro: 
Pizza con ananá: 🤢
Sushi:
Brócoli: 
C… https://t.co/ka2EUNGNs7",2021-04-27 14:20:47,es
1897,Sofiapb_,Me muero por una hamburguesa de dos bocas 😵‍💫,2021-04-27 14:18:59,es
1898,lovgooogie,quiero comerme una hamburguesa lloro,2021-04-27 14:18:54,es
1899,johanaaaav,"Usa🤢para marcar lo que no comes

mostaza:
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli:
champiñones:
hí… https://t.co/BCLqJ9EL4i",2021-04-27 14:18:25,es
1900,_paolagamboaq,Quiero y necesito una hamburguesa,2021-04-27 14:18:25,es
1901,Whoissese,"Yo no se si soy el único pero si fuera por mi estaría comiendo todo el día y cualquier cosa, judías? Pues judías, h… https://t.co/Dx95mx0C5Q",2021-04-27 14:17:44,es
1902,MartinezKebin,"@Morotta_09 No gracias, ese día estoy enfermo  le asepto una hamburguesa mejor 🍔🍟",2021-04-27 14:17:14,es
1903,npikisskiss,Solo cuando comí una hamburguesa vegana que el pan tenía colorsnte verde. nunCA MAS. https://t.co/TZkyAToCeu,2021-04-27 14:17:10,es
1904,neoboss82,"Usa🤢para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli:
champiñones:
hí… https://t.co/kYk2G2miSo",2021-04-27 14:15:49,es
1905,Oscar_vr_,"Usa🤢 en lo que no comes

mostaza:
pepinillo: 
cilantro:
pizza con piña: 🤢
sushi: 
brócoli:
champiñones:
hígado: 🤢
h… https://t.co/yFFLiJsw4Z",2021-04-27 14:15:07,es
1906,c_tabotspa,¿Filete de hamburguesa de A-ya? ¡Es el mejor~!,2021-04-27 14:14:37,es
1907,Aleoso09,"Usa🤢para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 🤢
sushi: 
brócoli:🤢
champiñone… https://t.co/bVW1SVnVay",2021-04-27 14:14:01,es
1908,talkfasthigh,"@keepsmilingcth ay sí, las fotos de él con Kay que tenían la ropa a juego y estábamos tratando de descifrar qué era… https://t.co/iwqTUAI7vX",2021-04-27 14:13:38,es
1909,RojasLule,Que ganas de comer una buena hamburguesa 🥺,2021-04-27 14:13:01,es
1910,Florcorreadr,Hoy me quiero tumbar a una hamburguesa,2021-04-27 14:12:58,es
1911,TVL325,"Usa🤢para marcar lo que no comes

mostaza: 🤢
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli:
champiñones:
h… https://t.co/AkyWkpp7nE",2021-04-27 14:11:21,es
1912,ElBOCAdeOK,"¿Cuál es el #Boca de las cadenas de HAMBURGUESAS? 🍔

#Mostaza #BurgerKing #McDonalds #hamburguesa",2021-04-27 14:10:52,es
1913,edbergmejias,Acabo de comer una hamburguesa en burger king y aun sigo  con hambre 😦,2021-04-27 14:10:16,es
1914,Grillomudo2,#Mis3Deseos 1no tener la hernia lumbar. 2 una hamburguesa doble con malteada y 3 terminar de pagar más casa @yaparateoficial,2021-04-27 14:10:07,es
1915,gustebrio_II,"Usa🤢para marcar lo que no comes

mostaza:
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli:
champiñones:
h… https://t.co/05QkRcFjLE",2021-04-27 14:10:05,es
1916,saramj33,"@clarxm @esthercabelloo @nuribuendia @Kosi023 JAJAJAAJJA MIRA YO NO SE ... que hemos hecho mal en esta vida, para t… https://t.co/GRBPDywPsl",2021-04-27 14:09:06,es
1917,DiegoRz9,@4asesOK Por qué me llego toda la hamburguesa desarmada? :,2021-04-27 14:09:01,es
1918,wotan_BN,"No aplica para la pizza/hamburguesa con piña, pollo con chocolate, vallenato y champeta",2021-04-27 14:08:07,es
1919,BrendLaferte,@Pochosaurus Entonces me como a mi amor la hamburguesa?,2021-04-27 14:07:36,es
1920,vego_1103,4x02 La mejor hamburguesa.,2021-04-27 14:05:37,es
1921,roalne,"@gavinci7 

Usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli:… https://t.co/ai5ALwN7aS",2021-04-27 14:05:23,es
1922,ifairyjaem,@tobionotaloko LEÍ HAMBURGUESA,2021-04-27 14:05:21,es
1923,JuanPaMurillo27,"Además; picada, canastas, pizzas de 5 sabores, salchipapa, hamburguesa, y mucho más.

Domicilios en Cali: WhatsApp:… https://t.co/csH1dBgugx",2021-04-27 14:04:47,es
1924,ChalsHardy,"usa 🤢 para marcar lo que no te gusta

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 🤢
champ… https://t.co/cT0P4uuOJH",2021-04-27 14:02:42,es
1925,HXeBoLaX,Plegado es como si tuviésemos un móvil de 6 pulgadas más o menos pero pensando en que se comió una hamburguesa. Es… https://t.co/rdFkh3NzHH,2021-04-27 14:01:40,es
1926,luisvegaba,@alexrockstargo2 La hamburguesa fuera!,2021-04-27 14:00:59,es
1927,BoteroC,"Usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña:
sushi: 🤢🤢🤢
brócoli: 
champiñon… https://t.co/OakY3XCRf8",2021-04-27 14:00:54,es
1928,GoldExperienceR,"usa 🤢para marcar lo que no te gusta

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: no la he probado. No opino
su… https://t.co/n0t3J6ZcO5",2021-04-27 14:00:14,es
1929,yonoloentiendos,"Patrik: Joel pasame el número de tu tío que es técnico de computación
Joel: pa que
Patrik: Para comprarle una hamburguesa
Patrik: Forro",2021-04-27 13:59:53,es
1930,valois_rubio,Qué ganas de una perra hamburguesa del McDonald’s,2021-04-27 13:59:25,es
1931,marcelactr,"Usa🤢para marcar lo que no comes

mostaza:
pepinillo:🤢
cilantro: 
pizza con piña: 
sushi: 
brócoli:🤢
champiñones: 
h… https://t.co/lEVMBDw0Pe",2021-04-27 13:58:34,es
1932,Akmaiaskia,Estas son las posibilidades de sufrir un infarto de miocardio comiéndote la hamburguesa: https://t.co/3VkZec0js9 https://t.co/5lzhOEkVY0,2021-04-27 13:57:05,es
1933,barrios_cris,@marianamilo @alexrockstargo2 Nones hamburguesa es churrasco italiano,2021-04-27 13:56:28,es
1934,TBeetleboy,"@yooncky_ Coño y además si lo hicieran en España harían como las oreo de lady gaga, te añaden a sangwoo en la caja… https://t.co/zXvwycAysA",2021-04-27 13:55:24,es
1935,SoloAbrahamyYa,Tengo mucho antojo de alguna hamburguesa con champiñón :(,2021-04-27 13:55:13,es
1936,belilopezd,"-hola me da una hamburguesa bts
-como q bts
-que venga con explosión laboral",2021-04-27 13:54:31,es
1937,Monking_VE,@Liuberhx Parece hamburguesa de McDonald's 😂🍔,2021-04-27 13:52:55,es
1938,jorge__xc,"usa 🤢 para marcar lo que no te gusta

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champ… https://t.co/Hry4EIgIGN",2021-04-27 13:52:38,es
1939,PlumillaFC,"Usa🤢para marcar lo que no comes

mostaza:
pepinillo:
cilantro: 
pizza con piña: 
sushi: 🤢
brócoli: 🤢
champiñones:
h… https://t.co/2c1XZjYs5D",2021-04-27 13:52:11,es
1940,Mafecor11,"Usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñones… https://t.co/pNGuWroq4w",2021-04-27 13:51:50,es
