,screen_names,texts,dates,langs
563,FlorrMedina__,"la tremenda hamburguesa con chedar y panceta que me acabo de comer, no doy +",2021-04-25 00:23:57,es
564,Giuliaquinoo28,Labure toda la semana para merecerme una hamburguesa con panceta y cheddar 🐷😋,2021-04-25 00:12:26,es
565,EspinozaFiore13,necesito una buena hamburguesa con mucho cheddar,2021-04-25 00:09:43,es
566,CeBarraza_,"Ah no, tengo más ganas de comerme una súper hamburguesa con 3 kilos de papás fritas que de terminar la carrera",2021-04-25 00:06:40,es
567,JaimeZague,"Una Hamburguesa con Quesillo y Tocino, unas Moritas y un Chesquito para seguir viendo el Sabadaba Futbolero. Atte:… https://t.co/vs3QZLLiFt",2021-04-25 00:02:25,es
568,Eugearias_,Dios que ganas de comer una hamburguesa con un 1k de papas bue,2021-04-24 23:59:52,es
569,jupiterlohan,Me acabo de comer una hamburguesa con queso y tocino además papas... Soda tmb muajajaja,2021-04-24 23:59:47,es
570,__annitaa,Muero por una hamburguesa con queso :(((((,2021-04-24 23:57:18,es
571,flososarizzo,Autocontrol le llamo a no encargarme una hamburguesa con todo bien a lo pocha,2021-04-24 23:48:20,es
572,alterego_mar,Que feo querer una hamburguesa con papitas y cocacola y andar mondao 😂😂😂😂😂,2021-04-24 23:44:59,es
573,AyalaTati28,Donde está mi hamburguesa con papas,2021-04-24 23:44:48,es
574,miligentile3,Quiero una hamburguesa con papitas para estar menos triste,2021-04-24 23:41:41,es
575,donjonass,"Todos mis más sinceros respetos, al que creó la hamburguesa con huevo frito 🤤🤤🤤🤤🤤",2021-04-24 23:39:29,es
576,yesimheretoo,"Y bueno, para superar el bajón por la muerte del ministro me tuve que pedir una hamburguesa con provoleta https://t.co/uLyM0fjS8V",2021-04-24 23:37:15,es
577,JuanCrzM19,"Hamburguesa con Jager y redbull tropical y encima ganó Boca, esto debe ser el paraíso",2021-04-24 23:36:46,es
578,nnnattii,"No entiendo esa gente que prefiere lo dulce antes que lo salado, osea yo me puedo comer 1 hamburguesa con papas che… https://t.co/agBL1SfCMs",2021-04-24 23:33:35,es
579,Luu_Capellan,"Quiero una hamburguesa con cheddar y papas fritas, no importa cuando lean esto",2021-04-24 23:33:29,es
580,ImpossibleGxrl_,"@PurpleTaetaeMX Uhm... hamburguesa, con papas (lo que acabo de comer) jajaja 

I vote for @BTS_twt #Dynamite by Son… https://t.co/bFQCD2CxoB",2021-04-24 23:33:00,es
581,saraisabelah,Quiero una hamburguesa con huevo frito😭,2021-04-24 23:29:31,es
582,NaduAilen1,Q ganas de una hamburguesa con papass🥺,2021-04-24 23:29:29,es
583,ItzzBravo,Quiero una hamburguesa con papitas y dormir:(,2021-04-24 23:15:51,es
584,cotufa__,Necesito hamburguesa con tocineta y mucho queso:(,2021-04-24 23:03:08,es
585,cardozoo24,Qué ganas de bajonear buena hamburguesa con papas🤤,2021-04-24 22:56:31,es
586,EduValverde_,Tú echándome de menos y yo echándome una hamburguesa con doble queso y piña. 🍔,2021-04-24 22:56:04,es
587,KariSilSand,Hamburguesa con café @mfergong 😁 https://t.co/TwMojtiELv,2021-04-24 22:54:16,es
588,elcrackmaster4,@Hiperop te comerias una hamburguesa con piña?,2021-04-24 22:53:34,es
589,Valenfogonza,Que gania de una hamburguesa con mucho queso cheddarrr🥺,2021-04-24 22:47:50,es
590,LuciaaaaS17,Una hamburguesa con papas con cheddar bastará para sanarrrrme 🤤,2021-04-24 22:45:47,es
591,dra_paty_car,"Tienes que escuchar más a tu cuerpo, el sabe lo que necesita...
Mi cuerpo: No se te antoja una hamburguesa con papa… https://t.co/TQve8AsPYJ",2021-04-24 22:41:38,es
592,BecerraEmi1,pedi una hamburguesa con una salsa aparte y  el chabon me dijo  te regalo la salsa porque sos vos nomas 🥺🥺🥺 el verdadero mimo al alma,2021-04-24 22:41:06,es
593,2_natalia_5,Deberíamos estar con mi mejor amiga acostadas en mi camita viendo series y comiendo hamburguesa con un par de malte… https://t.co/bhtp7wURd0,2021-04-24 22:37:35,es
594,yesicanatalia_,"Solo movería el ojete de mi casa por una buena hamburguesa con papas,   porque ante todo el morfi.",2021-04-24 22:32:49,es
595,NanaBurchi,Quiero una hamburguesa con papitas fritas 🆘,2021-04-24 22:32:33,es
596,Francosquie,"Después de 100 km en bici y un ascenso ni el perro, solo quiero una hamburguesa con papitas y que me consientan mucho jaja😴.",2021-04-24 22:26:31,es
597,JorgeRLV,Una hamburguesa con sus respectivas papás y una malteada de chocolate. https://t.co/OMuMWyAc3S https://t.co/zmSIm3FVQQ,2021-04-24 22:24:35,es
598,tsunmaki1,"@Sleepyines JAJAJAJAJAJJA es todo cuestión de tiempo, se empieza con la leche como tal... Y después todo sienta mal… https://t.co/SOjpWdfgmq",2021-04-24 22:24:12,es
599,ChinaGalante,Que ganas de una hamburguesa con papas y una coca,2021-04-24 22:18:28,es
600,seleacostta,Necesito ahogar mis penas en una hamburguesa con mucho muchooo cheddar y helado de postre,2021-04-24 22:01:22,es
601,ZambranoCaaro,"Quiero una hamburguesa con mucho cheddar y bacon pero además de ser pobre todo lo que como me cae mal, ia estoy harta",2021-04-24 21:54:46,es
602,Laraavrn,q ganas d comer una hamburguesa con queso roquefort 😭,2021-04-24 21:53:18,es
603,HVazhect,@asv_x0 @annieoficialxxx Una hamburguesa con una coca bien muerta 🤤🤤🤤🤤,2021-04-24 21:49:20,es
604,Belgularte,Que ganas de bajonearme una hamburguesa con abundante cheddar,2021-04-24 21:45:52,es
605,Reny_haruko,@yazxwushu Una hamburguesa con papas a la francesa 😭,2021-04-24 21:42:17,es
606,karysanchezo_,Necesito una hamburguesa con papas y Coca-Cola 😭😭😭😭😭😭😭,2021-04-24 21:31:38,es
607,laRICAvale,No sé.. se me antoja como una hamburguesa con papas y muchos besos,2021-04-24 21:07:46,es
608,NachoSchurman_,"Un antojo de hamburguesa con cheddar, me va a dar algo",2021-04-24 21:06:45,es
609,AlvarezSaraC,Quiero una hamburguesa con piña o pizza con piña haha,2021-04-24 20:50:56,es
610,annacarla_p,"Mi mamá preguntándome que si quiero mi hamburguesa con mostaza, o sea llevo 27 años diciéndole que no me gusta la mostaza 😩",2021-04-24 20:37:08,es
611,irenegarrido_02,"el chico del burguer: la hamburguesa con dos carnes o con una                                 
pablo (padre de raqu… https://t.co/jmQ9j29oEy",2021-04-24 20:27:56,es
612,NFBTE,Contento con mi hamburguesa con setas y brie frito https://t.co/E7py6yDSQt,2021-04-24 20:22:53,es
613,mrdiegus,Pues terminamos el día con... una hamburguesa con foie! https://t.co/RDGZ22WzT5,2021-04-24 20:15:28,es
614,JulioGu21540644,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera.,2021-04-24 19:57:05,es
615,RootLoops,Pedí una hamburguesa con guacamole en Burger King y le pusieron de guacamole lo que le cabe a un palillo. Y esto de… https://t.co/KIcB6e3saE,2021-04-24 19:55:59,es
616,Vargaaaas_,No les pasa que están bien y de un momento a otro QUÉ GANAS TAN HIJUEPUTAS DE UNA HAMBURGUESA CON PAPITAS Y COCA-COLA????  🤤🥰,2021-04-24 19:44:49,es
617,badkindofgab,"holaa, perdón por molestar.
por si les interesa estoy ofreciendo mis nudes a cambio de una triple hamburguesa con q… https://t.co/jwIPKSKKVe",2021-04-24 19:41:37,es
618,oxyvoh,@tripzfoh te invito una hamburguesa con vino,2021-04-24 19:38:43,es
619,Martupf_,Quiero una hamburguesa con BANDA cheddar corte q chorree mucho,2021-04-24 19:37:43,es
620,Lxkefxre,"Si es que van en pack siempre, ¿no era obvio? Es como el mechero con el peta, la escopeta con el cargador, la hambu… https://t.co/goCywY8dX6",2021-04-24 19:26:11,es
621,soledad_ngf,@LeksaShark87 Igual todas sabemos que me voy a enpalagar al segundo bocado y me voy a comprar una hamburguesa con papas jajaja,2021-04-24 19:15:26,es
622,Mar_julietha,Que ganas de hamburguesa con una birra 😫🐷,2021-04-24 19:06:55,es
623,jesuispalomaf,@Lizzie_tees vamos x una hamburguesa con el tulio al rato,2021-04-24 19:04:29,es
624,sergiosantoooss,oí el rumor q hoy mi novio me va invitar una hamburguesa con camarones y toy emocionado,2021-04-24 18:57:57,es
625,MaguiMayann,Hoy mato y muero por una hamburguesa con mucho cheddar y panceta 😪,2021-04-24 18:55:12,es
626,Ba_k,"@Mujerdepocafe Hamburguesa con tapas de portobelo, la carne está rellena de gouda.

Cheddar derretido en leche y to… https://t.co/6uEMHqxE41",2021-04-24 18:50:03,es
627,hola_persona,Hoy desayuné bien ligero para poder chingarme una hamburguesa con mis amigues!!!,2021-04-24 18:46:46,es
628,carisinglamour,"@Mikko_de_nuevo Si .lo vi anoche y la chanchada de la hamburguesa con las donas 🤣
Igual.le entro a todo jajaja",2021-04-24 18:40:31,es
629,canterosmir,De merienda me clavaría una hamburguesa con papas.,2021-04-24 18:21:29,es
630,Romi_Riveros,"Me acabo de pedir una hamburguesa con papas fritas, 15:30hs! https://t.co/yF825c9viq",2021-04-24 18:19:11,es
631,Verotc98,Una hamburguesa con papas y se me reinicia todo 🤤,2021-04-24 18:04:11,es
632,iF0RLKW,dfi: comes la hamburguesa con cubiertos,2021-04-24 18:01:35,es
633,St0rm_rage,"Quiero un abdomen plano, pero también quiero una hamburguesa con papas y un refresco. #SiguemeYTeSigoDeVuelta",2021-04-24 17:58:52,es
634,LosAndesDiario,"Video: guardó una hamburguesa con papas por 20 años y ¡no vas a creer cómo está hoy!
https://t.co/cX44mznfRQ https://t.co/7PdfT0DHcd",2021-04-24 17:45:00,es
635,Samuel_Salina04,"Ando unas ganas de comer hamburguesa con papas, alitas y mucha gaseosa:(",2021-04-24 17:42:41,es
636,Makenzenn,"@tekozzzzzz furius es muy fachero, lastima que se limpia el cheddar de la hamburguesa con el barbijo como sifuera una servilleta",2021-04-24 17:39:33,es
637,nailaguadalupev,La q Irene Plata hace lo que quiere dice y se compro un conito de helado??? Yo te digo la definición correcta soy y… https://t.co/i9QwDYS4nB,2021-04-24 17:35:03,es
638,SebastianBlurr,"@Santiacosta2001 Comer hamburguesa con tenedor le hace perder la gracia, y a parte se ve re sissy.",2021-04-24 17:33:07,es
639,BolieCorozo_,"@__mapss_ Y el pan, pero te lo puedes comer con arepa delgadita....

Mentiraassss que rico una hamburguesa con pan… https://t.co/i4pZROVYQf",2021-04-24 17:29:06,es
640,RominaGiselleB,Hoy necesito una birra y una buena hamburguesa con papas activaloooo brendi,2021-04-24 17:24:30,es
641,pawizmolina,@aleexiachavez Mi mamá una hamburguesa con papas jajajajaja y me gritaba desde recuperación que se la llevara🤣,2021-04-24 17:23:30,es
642,OEMC13,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera.,2021-04-24 17:20:25,es
643,MelinaSosa21,Me muero por una hamburguesa con mucho cheddar y papas fritas,2021-04-24 17:06:48,es
644,aleruiz_97,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera 🙄🙄,2021-04-24 17:05:17,es
645,hobsidee,"La doctora me dijo ""come liviano"" y me clavé un vaso de chocolatada con facturas, una hamburguesa con papas fritas,… https://t.co/NbqgxvLZht",2021-04-24 17:03:49,es
646,DimeRommss,Una hamburguesa con papas fue suficiente para darme más insomnio del que ya tengo... https://t.co/y5nGbiB8tR,2021-04-24 17:01:16,es
647,xnhed0niia,Kiero 10 hotcakes 2 tazas de café y abrazos de bebé y luego una hamburguesa con queso y papas,2021-04-24 16:53:36,es
648,niczaro2,@ortizcaldero @colombi36214935 @juanvidalgl @MiguelPoloP Hágale amigo desmenucela más por fa y de una me manda una… https://t.co/RqNCmRaPAi,2021-04-24 16:43:47,es
649,sofilovesniki,Hamburguesa con papitas a https://t.co/aUAeA1oPte,2021-04-24 16:38:35,es
650,iZ4YNBESTI3,"@obriengrfnd pensé que ibas a hacer la difícil, veni y de paso comes hamburguesa con mi familia y conmigo",2021-04-24 16:36:01,es
651,JakArgentina,No voy ni la mitad del primer chocolate y ya me empalague. Definitivamente a mi si me quieren enamorar en vez de co… https://t.co/rN5cnhUPc1,2021-04-24 16:23:37,es
652,ItabelMicaela,Hoy si tengo ganas de comer una buena hamburguesa con papas con cheddar y bacon,2021-04-24 16:10:47,es
653,stationerybest,Smash burger: así se hace la receta de hamburguesa con queso preferida de EEUU (ideal para hacer en casa)… https://t.co/3wfILlozMq,2021-04-24 16:01:38,es
654,AriAranc,"@AlexeyAxel Bueno pero no se enooje.

Todxs por una hamburguesa con papas fritas! 

""Con todo si no pa' qué""",2021-04-24 15:57:48,es
655,1206grd,Hamburguesa con aros de cebolla * JAJAJAJA https://t.co/gsuPMDwGHk,2021-04-24 15:49:08,es
656,farid_calas,Necesito una triple hamburguesa con queso para vivir,2021-04-24 15:25:48,es
657,ivttar,neta se les antoja una hamburguesa con huevo ¿?,2021-04-24 15:15:57,es
658,EmmaaPosada,Soñé que me comía una hamburguesa con mi papá Cheo👴🏼 y amanecí bien triste,2021-04-24 14:56:46,es
659,CamilaRenna,hoy si que quiero comer una super hamburguesa con birritas 😝,2021-04-24 14:54:07,es
660,WufaxTfm,@LuzuGames Pero y a la hamburguesa con su lechuga y demás verduras? 🥺,2021-04-24 14:29:28,es
661,monseyeruta,Busco amistad sincera para ir a cenar hamburguesa con coca!🤝,2021-04-24 14:27:44,es
662,borntoseonghwa,Por qué tan novio que viene a tu casa a ver una peli y se piden una hamburguesa con papas https://t.co/5EWom8OPrh,2021-04-24 14:21:53,es
663,gomez_jn,"Poca gente lo sabe, pero “al fascismo se le combate en las urnas” es una cita de una carta de Patton a Zhukov en 19… https://t.co/3zTQKqwanb",2021-04-24 14:20:42,es
664,ariattttna,"me cocinó una hamburguesa con cheddar de la gran put*  y eso no es nada, ME COMPRÓ EL HELADITO GRIDO QUE A MI ME GU… https://t.co/oEVHnpmQtR",2021-04-24 14:04:30,es
665,DxvourerOfSins,Por ejemplo él se está comiendo una hamburguesa con oreos y nata. No debería poder comerse eso. Pero está ocurriendo.,2021-04-24 13:56:18,es
666,_mmariapia,Empecé comiendo una hamburguesa con Caro y terminé  en su depto tomando vino jajajjajajaj buen viernes ❤️,2021-04-24 13:46:00,es
667,nanygv_,"Tenía demasiado tiempo sin comer hamburguesa con salsa de queso, tocineta y maíz. Dios mío, esto es como ver la gloria.",2021-04-24 12:59:57,es
668,ResidentFly,"@catturd2 una hamburguesa con queso, papas fritas y un batido de chocolate.",2021-04-24 12:55:34,es
669,g_pacma,"@gerflowers Buff, eso demuestra que miente. Si estás fatal no te comes una hamburguesa con papas. Nos han timado (ironía modo on)",2021-04-24 12:52:39,es
670,sergiovolada,Rocío Carrasco metiéndose una hamburguesa con queso antes de su entrevista same,2021-04-24 12:49:42,es
671,altissiax,Hoy en retos de re-probando cosas para ver como me sientan... se viene la hamburguesa en pan de hamburguesa con un… https://t.co/g8CwCxnje0,2021-04-24 12:38:32,es
672,dewyiseul_twt,Me dan unas ganas muy fuertes de comerme una hamburguesa con queso y papas fritas,2021-04-24 11:59:35,es
673,adrianfrompain,unas putas perras ganas de una hamburguesa con papas alv,2021-04-24 08:09:39,es
674,Pasarela_CC,"#MercadoLaPepaFoodMarket
¡Es hora de una buena hamburguesa con papas de nuestro puesto americano!🍟¡Visítalo! La mej… https://t.co/nuIAWzWl4o",2021-04-24 08:04:39,es
675,JaviCastro1996,"Me trajo media hamburguesa con doble carne chedar y panceta,re ganadooooo",2021-04-24 07:17:56,es
676,_protop_,@InTenZiveEU Hamburguesa con queso,2021-04-24 06:53:51,es
677,ParrasFabri,me clavo una hamburguesa con papas dia de por medio y nada :( https://t.co/8OruCFAwxE,2021-04-24 06:39:52,es
678,abdmaciasochoa,"Hamburguesa con carne asada (para no engordar), papas fritas, chorizos, cervecitas (no cervezas)... buen inicio de… https://t.co/uWCajyh6Dx",2021-04-24 06:16:27,es
679,LauvArgentina,"📝 | ""no soy quien creías que era, de hecho soy: una hamburguesa con queso"" https://t.co/0EaUd5o05L",2021-04-24 05:47:31,es
680,FerMochi7,"@dinamicsBTSesp @BTS_twt 💜💜💜💜💜💜💜
🔑: BTS Y ARMY JUNTOS
#Dynamite #FaveChoreography  #iHeartAwards @BTS_twt
Hamburgue… https://t.co/XL9kqD0XZ2",2021-04-24 05:43:26,es
681,AbrilPipino9,mato y muero por una hamburguesa con papas fritas,2021-04-24 05:31:59,es
682,slcepysculptxr,una hamburguesa con doble carne y extra queso 😩.,2021-04-24 05:24:09,es
683,Alex_Cruz0326,"@lilecata Hamburguesa con papas, es lo único que me sale bastante bien 😂",2021-04-24 05:16:31,es
684,desireebrez,Quiero una hamburguesa con papas acompañado de un fernetcito.,2021-04-24 05:15:45,es
685,GalacticAlien83,Oh yes Betty la fea mientras ceno hamburguesa con papas y una coca fría 😗🤙🏼,2021-04-24 05:13:48,es
686,FULLATREVIDA,hoy comi una hamburguesa con exceso de cheddar y uds plebes,2021-04-24 04:50:28,es
687,FmpMeem,"Que falta de respeto a la hamburguesa con queso y a las papas fritas!!! 
Señora que le pasa???? Eso no se hace https://t.co/e9h5tPSw9c",2021-04-24 04:38:41,es
688,anitabella005,Si nos das a elegir entre la hamburguesa con papas y esa cosa rara ¿Qué te hace creer que vemos a elegir esa cosa r… https://t.co/1yFJOI9z2z,2021-04-24 04:26:43,es
689,BrayanC46569273,Me antojaron de hamburguesa con coca-cola fría y no puede faltar una peli de Harry Potter fav🥺.,2021-04-24 04:04:31,es
690,CinthyaHerberth,"Ya se antoja una relación seria, pero se antoja más una hamburguesa con papas y aros de cebolla",2021-04-24 03:55:30,es
691,SolAguayo6,Cómo se hace para cambiar la forma de alimentación sin que te tiente una hamburguesa con papas fritas con mucho cheddar y ketchup?,2021-04-24 03:50:58,es
692,luismy312,"@ilopezloaiza Una hamburguesa con carne al carbón, tocineta, cebolla caramelizada, queso cheddar, tomate y lechuga… https://t.co/UTytHYZVwl",2021-04-24 03:45:36,es
693,EternoElias,"Tremendas ganas de una buena hamburguesa con cheddar, lanceta, BBQ y fritas lpm",2021-04-24 03:43:30,es
694,Varelajosei,Me di cuenta que siempre que me preguntan que quiero comer lo primero que se me viene a la cabeza es hamburguesa. C… https://t.co/G2YBsFpbn3,2021-04-24 03:41:43,es
695,Olivera11Daian1,"Cenar una hamburguesa con papas y un vinito blanco, es un monton. Pero lo estoy x hacer ❤",2021-04-24 03:38:49,es
696,Itsxlouie,QUIERO UNA HAMBURGUESA CON TODAS SUS CREMAS,2021-04-24 03:23:59,es
697,OrianaGarciaaa,Llegué de entrenar y me clavé una hamburguesa con papas y una coquita para equilibrar que duró menos que el gol de Wanchope a River,2021-04-24 03:20:22,es
